ncm,nves,nves_nm,pais_origem,fob_kg_minimo_dolar_truncado,fob_kg_maximo_dolar_truncado,fob_kg_media_dolar_truncado,fob_kg_mediana_dolar_truncado,fob_kg_desvio_padrao_dolar_truncado,fob_kg_quartil1_truncado,fob_kg_quartil3_truncado,fob_ume_minimo_dolar_truncado,fob_ume_maximo_dolar_truncado,fob_ume_media_dolar_truncado,fob_ume_mediana_dolar_truncado,fob_ume_desvio_padrao_dolar_truncado,fob_ume_quartil1_truncado,fob_ume_quartil3_truncado,vmle_soma_dolar_truncado,peso_liq_soma_truncado,qtd_ume_soma_truncado,frete_minimo_dolar_truncado,frete_media_dolar_truncado,frete_mediana_dolar_truncado,frete_maximo_dolar_truncado,frete_desvio_padrao_dolar_truncado,seguro_minimo_dolar_truncado,seguro_media_dolar_truncado,seguro_mediana_dolar_truncado,seguro_maximo_dolar_truncado,seguro_desvio_padrao_dolar_truncado,ume,ncm_str
90318060,",",", ","CHINA, REPUBLICA POPULAR",38.3,799.0,301.0,183.0,352.0,57.6,427.0,18.6,478.0,148.0,48.1,221.0,21.4,175.0,6010.0,48.6,113.0,0.66,49.0,4.35,187.0,92.0,0.0,0.517,0.055,1.96,0.963,Unidade,90318060
90318060,S/NVE,S/NVE,ALEMANHA,93.4,9850.0,910.0,242.0,2390.0,172.0,508.0,94.7,1110.0,434.0,411.0,282.0,284.0,479.0,46000.0,264.0,142.0,0.33,71.1,54.8,231.0,67.1,0.0,1.58,0.585,5.64,1.91,Unidade,90318060
90318060,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",2.4,108000.0,2080.0,69.1,14300.0,13.9,192.0,0.24,10000.0,369.0,34.5,1340.0,13.0,343.0,381000.0,29100.0,28700.0,0.0,329.0,161.0,2950.0,539.0,0.0,8.28,0.0,126.0,22.2,Unidade,90318060
90318060,S/NVE,S/NVE,ESPANHA,33.6,429.0,181.0,138.0,107.0,125.0,218.0,34.6,751.0,126.0,51.4,205.0,38.9,74.6,44200.0,548.0,902.0,0.22,214.0,181.0,499.0,170.0,0.0,1.31,0.63,6.99,1.89,Unidade,90318060
90318060,S/NVE,S/NVE,ESTADOS UNIDOS,45.5,7820.0,979.0,193.0,1810.0,142.0,988.0,87.7,2720.0,800.0,459.0,741.0,312.0,995.0,380000.0,2740.0,947.0,1.03,178.0,30.1,3090.0,592.0,0.0,7.66,2.22,33.1,10.5,Unidade,90318060
90318060,S/NVE,S/NVE,INDIA,142.0,581.0,343.0,344.0,189.0,172.0,477.0,171.0,1700.0,627.0,352.0,627.0,265.0,645.0,21800.0,79.8,70.0,2.03,414.0,361.0,1280.0,521.0,0.0,0.742,0.12,2.46,1.07,Unidade,90318060
90318060,S/NVE,S/NVE,ITALIA,19.5,4910.0,1310.0,677.0,1510.0,267.0,1820.0,86.7,14300.0,1470.0,212.0,4040.0,164.0,567.0,147000.0,3180.0,582.0,0.62,357.0,17.3,1860.0,649.0,0.0,9.77,0.27,94.7,27.2,Unidade,90318060
90318099,",",", ",ALEMANHA,80.1,8690.0,1900.0,580.0,2550.0,359.0,2580.0,21.1,23300.0,1750.0,206.0,5440.0,84.1,506.0,67100.0,402.0,1020.0,0.02,115.0,4.66,1180.0,281.0,0.0,2.62,0.105,25.6,7.03,Unidade,90318099
90318099,",",", ","CHINA, REPUBLICA POPULAR",1.13,1840.0,288.0,95.1,449.0,19.2,345.0,0.22,14100.0,1030.0,41.2,3000.0,4.1,288.0,249000.0,4720.0,4190.0,0.01,355.0,15.4,1920.0,598.0,0.0,13.5,0.02,146.0,35.8,Unidade,90318099
90318099,",",", ",ESTADOS UNIDOS,34.1,21300.0,3350.0,604.0,5940.0,389.0,3310.0,13.7,19300.0,3140.0,468.0,5510.0,209.0,3710.0,700000.0,1100.0,1730.0,0.11,122.0,23.9,1050.0,229.0,0.0,11.1,0.81,109.0,23.3,Unidade,90318099
90318099,",",", ",INDIA,70.9,3150.0,876.0,141.0,1510.0,107.0,910.0,7.31,1080.0,305.0,66.9,518.0,49.1,323.0,2510.0,20.3,34.0,0.42,59.2,10.9,214.0,103.0,0.01,0.365,0.0849,1.28,0.613,Unidade,90318099
90318099,",",", ",ITALIA,635.0,8800.0,2450.0,1650.0,2870.0,860.0,2190.0,17.4,1590.0,443.0,282.0,547.0,101.0,504.0,81800.0,85.6,146.0,0.03,67.4,3.11,429.0,159.0,0.0,45.8,0.0,314.0,118.0,Unidade,90318099
90318099,",",", ",JAPAO,110.0,31000.0,4210.0,832.0,9520.0,264.0,2330.0,18.2,78300.0,8960.0,810.0,24400.0,162.0,3150.0,119000.0,310.0,104.0,0.16,232.0,15.7,2050.0,640.0,0.0,4.3,1.36,22.6,7.04,Unidade,90318099
90318099,",",", ",MEXICO,109.0,32500.0,3530.0,176.0,9680.0,122.0,979.0,4.2,1880.0,463.0,313.0,540.0,279.0,326.0,252000.0,1690.0,814.0,0.0,48.5,18.4,218.0,73.3,0.0,11.0,9.18,33.2,10.5,Unidade,90318099
90318099,",",", ",REINO UNIDO,148.0,12000.0,3720.0,2590.0,4340.0,1030.0,4000.0,296.0,185000.0,35600.0,6400.0,73800.0,498.0,13700.0,251000.0,129.0,23.0,0.0,269.0,27.5,1320.0,525.0,0.0,18.8,0.0,112.0,46.0,Unidade,90318099
90318099,S/NVE,S/NVE,ALEMANHA,2.13,963000.0,3350.0,469.0,42800.0,163.0,1340.0,1.93,79300.0,1210.0,136.0,5280.0,19.6,584.0,3490000.0,13900.0,67200.0,0.0,111.0,3.47,13200.0,642.0,0.0,2.7,0.28,128.0,10.7,Unidade,90318099
90318099,S/NVE,S/NVE,AUSTRIA,218.0,11400.0,2800.0,1720.0,3400.0,785.0,2670.0,11.8,34500.0,3710.0,453.0,10200.0,306.0,1130.0,44400.0,30.4,20.0,0.03,64.9,1.78,401.0,133.0,0.0,0.694,0.27,4.77,1.36,Unidade,90318099
90318099,S/NVE,S/NVE,BELGICA,32.7,850.0,438.0,369.0,312.0,263.0,850.0,1.86,1260.0,527.0,142.0,573.0,56.1,1190.0,18100.0,77.5,649.0,0.0,18.5,0.195,183.0,51.8,0.0,0.439,0.42,1.86,0.456,Unidade,90318099
90318099,S/NVE,S/NVE,CANADA,20.8,89500.0,4750.0,681.0,15800.0,277.0,2460.0,2.09,59400.0,8090.0,579.0,15000.0,309.0,4800.0,534000.0,916.0,22900.0,0.03,186.0,7.36,1550.0,365.0,0.0,6.64,0.465,78.3,16.8,Unidade,90318099
90318099,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.04,43400.0,430.0,90.0,2110.0,25.2,274.0,0.01,3030000.0,8320.0,8.76,131000.0,2.23,98.3,7380000.0,180000.0,424000.0,0.0,357.0,8.74,36400.0,2270.0,0.0,5.77,0.02,580.0,34.4,Unidade,90318099
90318099,S/NVE,S/NVE,CINGAPURA,86.3,24700.0,3020.0,856.0,6880.0,364.0,2080.0,3.58,7540.0,1260.0,205.0,2440.0,167.0,409.0,205000.0,339.0,1200.0,0.74,213.0,102.0,971.0,313.0,0.0,3.29,0.1,11.9,4.57,Unidade,90318099
90318099,S/NVE,S/NVE,"COREIA (DO SUL), REPUBLICA DA",11.0,69400.0,2460.0,86.0,10300.0,41.9,263.0,1.0,76500.0,6840.0,274.0,15600.0,6.1,4470.0,2450000.0,47900.0,30000.0,0.01,686.0,113.0,7770.0,1370.0,0.0,6.51,0.71,60.0,13.6,Unidade,90318099
90318099,S/NVE,S/NVE,DINAMARCA,139.0,10400.0,1210.0,527.0,2060.0,388.0,882.0,31.4,4090.0,665.0,313.0,919.0,72.3,952.0,144000.0,213.0,377.0,0.04,32.0,3.2,218.0,57.8,0.0,7.29,0.45,86.7,18.0,Unidade,90318099
90318099,S/NVE,S/NVE,ESPANHA,20.0,12500.0,905.0,304.0,2110.0,231.0,412.0,2.0,458000.0,13900.0,18.2,73800.0,3.35,657.0,709000.0,10600.0,34500.0,0.01,308.0,4.21,6040.0,1020.0,0.0,7.6,0.46,114.0,21.9,Unidade,90318099
90318099,S/NVE,S/NVE,ESTADOS UNIDOS,4.53,1280000.0,8570.0,664.0,68500.0,269.0,2070.0,1.54,416000.0,2560.0,258.0,19600.0,82.7,845.0,4470000.0,17400.0,156000.0,0.0,155.0,9.0,27500.0,1290.0,0.0,6.44,0.48,429.0,26.8,Unidade,90318099
90318099,S/NVE,S/NVE,FINLANDIA,58.0,25500.0,3380.0,1700.0,5940.0,1090.0,2100.0,14.3,5660.0,1630.0,1100.0,1490.0,471.0,2330.0,59800.0,50.7,53.2,0.03,19.1,4.44,195.0,39.8,0.0,0.717,0.4,5.18,1.03,Unidade,90318099
90318099,S/NVE,S/NVE,FORMOSA (TAIWAN),17.5,4530.0,957.0,478.0,1130.0,247.0,1270.0,3.59,16800.0,1460.0,430.0,3640.0,141.0,839.0,517000.0,572.0,545.0,0.0,48.8,6.2,329.0,85.0,0.0,10.3,0.36,86.6,22.6,Unidade,90318099
90318099,S/NVE,S/NVE,FRANCA,29.0,63500.0,2320.0,192.0,8330.0,77.5,557.0,1.47,23900.0,953.0,11.0,3080.0,2.51,304.0,506000.0,2810.0,69200.0,0.0,150.0,1.73,4320.0,577.0,0.0,2.24,0.05,104.0,11.4,Unidade,90318099
90318099,S/NVE,S/NVE,HONG KONG,5.81,3270.0,563.0,79.9,1060.0,27.0,738.0,1.05,177.0,54.9,39.8,65.1,2.1,92.2,53300.0,1650.0,4000.0,0.27,30.5,3.59,181.0,58.4,0.0,14.8,0.0,87.2,29.6,Unidade,90318099
90318099,S/NVE,S/NVE,"HUNGRIA, REPUBLICA DA",31.1,8460.0,1210.0,705.0,1650.0,233.0,1210.0,1.74,2110.0,181.0,47.6,391.0,25.6,110.0,539000.0,2420.0,39800.0,0.0,19.3,1.19,354.0,59.8,0.0,1.93,0.42,18.0,3.81,Unidade,90318099
90318099,S/NVE,S/NVE,INDIA,8.03,5140.0,345.0,63.3,1010.0,44.1,130.0,2.26,7370.0,377.0,6.55,1380.0,2.6,58.9,236000.0,2870.0,40300.0,0.02,233.0,36.7,4030.0,735.0,0.0,2.69,0.31,29.0,6.48,Unidade,90318099
90318099,S/NVE,S/NVE,ITALIA,8.66,67800.0,1630.0,226.0,6550.0,76.6,882.0,2.22,44100.0,1160.0,18.6,4780.0,5.12,159.0,745000.0,15500.0,74600.0,0.0,68.0,1.29,1030.0,180.0,0.0,3.52,0.06,220.0,20.0,Unidade,90318099
90318099,S/NVE,S/NVE,JAPAO,7.94,134000.0,2760.0,344.0,13700.0,153.0,1120.0,0.59,36400.0,913.0,81.2,3640.0,14.4,390.0,577000.0,3170.0,25000.0,0.0,135.0,5.46,3680.0,409.0,0.0,2.72,0.15,199.0,16.3,Unidade,90318099
90318099,S/NVE,S/NVE,"LITUANIA, REPUBLICA DA",179.0,1280.0,531.0,400.0,387.0,321.0,606.0,2.0,121.0,42.6,28.7,50.1,2.0,71.4,784.0,1.53,126.0,0.0,0.467,0.0,1.53,0.686,0.01,0.13,0.05,0.4,0.165,Unidade,90318099
90318099,S/NVE,S/NVE,MALASIA,8.15,8020.0,1220.0,307.0,1990.0,142.0,1160.0,0.214,4770.0,493.0,92.6,1080.0,39.2,421.0,108000.0,310.0,7290.0,0.02,71.2,18.0,475.0,116.0,0.0,0.29,0.0,4.49,0.955,Unidade,90318099
90318099,S/NVE,S/NVE,MEXICO,6.68,64600.0,1240.0,301.0,6030.0,120.0,617.0,1.53,18400.0,392.0,67.4,1700.0,6.14,288.0,1540000.0,12300.0,94400.0,0.0,30.4,2.41,1050.0,105.0,0.0,5.91,0.74,155.0,16.1,Unidade,90318099
90318099,S/NVE,S/NVE,NORUEGA,72.5,8760.0,3020.0,2250.0,3080.0,1270.0,3450.0,538.0,14800.0,4180.0,2450.0,5400.0,1030.0,3780.0,33700.0,21.8,13.0,20.4,239.0,177.0,670.0,256.0,0.0,0.0,0.0,0.0,0.0,Unidade,90318099
90318099,S/NVE,S/NVE,PAISES BAIXOS (HOLANDA),101.0,8800.0,1580.0,900.0,2030.0,435.0,1870.0,6.38,9680.0,2020.0,897.0,2710.0,154.0,2600.0,106000.0,65.4,131.0,0.17,125.0,14.3,605.0,197.0,0.0,4.48,0.745,53.5,12.4,Unidade,90318099
90318099,S/NVE,S/NVE,"POLONIA, REPUBLICA DA",41.3,1970.0,397.0,131.0,516.0,89.4,549.0,2.74,1300.0,157.0,44.4,293.0,7.43,173.0,68400.0,777.0,2690.0,0.0,65.9,1.41,1620.0,267.0,0.0,0.64,0.11,5.12,1.17,Unidade,90318099
90318099,S/NVE,S/NVE,REINO UNIDO,25.2,68700.0,3300.0,1120.0,10200.0,384.0,2050.0,10.2,70000.0,5230.0,635.0,12500.0,174.0,2630.0,569000.0,756.0,337.0,0.02,272.0,30.7,2800.0,554.0,0.0,5.34,0.105,116.0,18.3,Unidade,90318099
90318099,S/NVE,S/NVE,ROMENIA,6.91,4080.0,415.0,75.1,857.0,41.3,195.0,7.75,8170.0,306.0,20.7,1480.0,9.83,26.7,77300.0,1590.0,3430.0,0.0,53.1,1.42,699.0,175.0,0.0,0.937,0.085,9.0,2.07,Unidade,90318099
90318099,S/NVE,S/NVE,SUECIA,31.4,34900.0,3560.0,423.0,7900.0,181.0,1910.0,1.79,20100.0,1150.0,114.0,3400.0,23.0,510.0,420000.0,838.0,5760.0,0.0,142.0,0.89,1900.0,379.0,0.0,1.85,0.11,44.9,7.41,Unidade,90318099
90318099,S/NVE,S/NVE,SUICA,17.7,637000.0,18900.0,1990.0,100000.0,963.0,4470.0,32.4,17800.0,1560.0,354.0,3440.0,105.0,1100.0,335000.0,751.0,712.0,0.01,159.0,6.89,1440.0,332.0,0.0,15.4,0.245,217.0,42.8,Unidade,90318099
90318099,S/NVE,S/NVE,TAILANDIA,36.7,1430.0,390.0,249.0,424.0,44.4,585.0,1.86,2060.0,186.0,16.4,494.0,2.58,51.4,132000.0,711.0,11500.0,0.01,73.1,9.17,676.0,176.0,0.0,3.97,0.285,52.4,12.1,Unidade,90318099
90318099,S/NVE,S/NVE,"TCHECA, REPUBLICA",7.29,9120.0,1080.0,395.0,1710.0,326.0,1120.0,0.89,1030.0,78.2,31.9,165.0,10.3,70.1,230000.0,717.0,9570.0,0.0,13.0,0.275,436.0,64.4,0.0,1.94,0.205,24.6,4.65,Unidade,90318099
90318099,S/NVE,S/NVE,TURQUIA,48.5,984.0,271.0,192.0,307.0,58.5,258.0,4.71,78400.0,10500.0,38.3,25900.0,7.18,1890.0,439000.0,3680.0,159.0,0.0,8900.0,1.05,52700.0,18500.0,0.0,5.8,0.0,37.1,12.6,Unidade,90318099
90318099,S/NVE,S/NVE,VIETNA,50.0,2920.0,685.0,254.0,879.0,86.5,876.0,3.25,848.0,182.0,142.0,244.0,43.2,183.0,135000.0,925.0,13000.0,0.34,146.0,60.6,1000.0,246.0,0.0,1.11,0.52,3.45,1.19,Unidade,90318099
90319090,",",", ",ALEMANHA,321.0,13100.0,3160.0,1330.0,3870.0,532.0,5590.0,321.0,13100.0,3160.0,1330.0,3870.0,532.0,5590.0,59900.0,53.9,53.9,0.28,42.7,18.6,241.0,67.3,0.0,9.06,0.485,51.8,15.8,Quilograma,90319090
90319090,",",", ","CHINA, REPUBLICA POPULAR",59.6,916.0,379.0,413.0,274.0,180.0,455.0,59.6,916.0,379.0,413.0,274.0,180.0,455.0,35500.0,72.7,72.7,0.04,161.0,6.65,1240.0,437.0,0.0,8.77,0.3,61.9,21.6,Quilograma,90319090
90319090,",",", ",ESTADOS UNIDOS,44.9,1100.0,365.0,372.0,317.0,86.7,477.0,44.9,1100.0,365.0,372.0,317.0,86.7,477.0,36000.0,220.0,220.0,0.1,30.3,11.9,139.0,42.3,0.0,1.48,0.16,6.22,2.32,Quilograma,90319090
90319090,S/NVE,S/NVE,ALEMANHA,14.7,146000.0,4930.0,1110.0,16800.0,296.0,2350.0,14.7,146000.0,4930.0,1110.0,16800.0,296.0,2350.0,633000.0,5740.0,5740.0,0.0,56.1,10.1,860.0,109.0,0.0,2.53,0.105,89.0,9.28,Quilograma,90319090
90319090,S/NVE,S/NVE,CANADA,163.0,36500.0,5950.0,1960.0,10500.0,1490.0,3260.0,163.0,36500.0,5950.0,1960.0,10500.0,1490.0,3260.0,257000.0,93.1,93.1,3.28,211.0,64.9,959.0,320.0,0.0,5.7,0.305,61.0,17.4,Quilograma,90319090
90319090,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",2.13,256000.0,2830.0,267.0,22600.0,66.5,692.0,2.13,256000.0,2830.0,267.0,22600.0,66.5,692.0,271000.0,3490.0,3490.0,0.0,175.0,8.19,3120.0,476.0,0.0,8.15,0.05,700.0,62.1,Quilograma,90319090
90319090,S/NVE,S/NVE,"COREIA (DO SUL), REPUBLICA DA",94.3,14400.0,1870.0,165.0,4720.0,119.0,659.0,94.3,14400.0,1870.0,165.0,4720.0,119.0,659.0,18100.0,61.0,61.0,1.35,138.0,118.0,502.0,154.0,0.0,0.133,0.1,0.48,0.139,Quilograma,90319090
90319090,S/NVE,S/NVE,DINAMARCA,500.0,38600.0,10900.0,2340.0,18500.0,794.0,12500.0,500.0,38600.0,10900.0,2340.0,18500.0,794.0,12500.0,62100.0,7.14,7.14,27.8,103.0,83.2,218.0,82.8,0.0,10.0,0.47,39.3,19.5,Quilograma,90319090
90319090,S/NVE,S/NVE,ESPANHA,107.0,7410.0,1150.0,213.0,2530.0,137.0,498.0,107.0,7410.0,1150.0,213.0,2530.0,137.0,498.0,160000.0,435.0,435.0,13.7,265.0,130.0,894.0,295.0,0.0,8.89,1.81,29.7,11.8,Quilograma,90319090
90319090,S/NVE,S/NVE,ESTADOS UNIDOS,11.1,143000.0,3210.0,1130.0,12300.0,300.0,2450.0,11.1,143000.0,3210.0,1130.0,12300.0,300.0,2450.0,688000.0,2530.0,2530.0,0.0,67.1,26.1,912.0,127.0,0.0,2.86,0.025,195.0,17.2,Quilograma,90319090
90319090,S/NVE,S/NVE,FINLANDIA,134.0,1020.0,457.0,431.0,334.0,196.0,562.0,134.0,1020.0,457.0,431.0,334.0,196.0,562.0,16300.0,29.6,29.6,5.35,171.0,16.3,546.0,249.0,0.0,0.181,0.0,1.08,0.44,Quilograma,90319090
90319090,S/NVE,S/NVE,FRANCA,108.0,311000.0,27200.0,2080.0,76300.0,601.0,4660.0,108.0,311000.0,27200.0,2080.0,76300.0,601.0,4660.0,100000.0,196.0,196.0,0.0,143.0,33.7,817.0,215.0,0.0,1.56,1.2,6.01,1.57,Quilograma,90319090
90319090,S/NVE,S/NVE,"HUNGRIA, REPUBLICA DA",58.7,5830.0,993.0,239.0,1770.0,119.0,810.0,58.7,5830.0,993.0,239.0,1770.0,119.0,810.0,2420.0,12.0,12.0,0.21,9.95,2.94,30.5,12.2,0.0,0.031,0.0,0.29,0.0912,Quilograma,90319090
90319090,S/NVE,S/NVE,ITALIA,34.6,19400.0,2470.0,667.0,4050.0,168.0,3040.0,34.6,19400.0,2470.0,667.0,4050.0,168.0,3040.0,118000.0,218.0,218.0,0.0,75.1,8.95,341.0,113.0,0.0,4.97,0.114,50.0,11.2,Quilograma,90319090
90319090,S/NVE,S/NVE,JAPAO,3.84,42700.0,2100.0,526.0,5720.0,132.0,1530.0,3.84,42700.0,2100.0,526.0,5720.0,132.0,1530.0,189000.0,285.0,285.0,0.0,72.4,5.86,535.0,132.0,0.0,1.85,0.015,48.7,7.95,Quilograma,90319090
90319090,S/NVE,S/NVE,MEXICO,119.0,11800.0,1710.0,1630.0,1690.0,1070.0,1890.0,119.0,11800.0,1710.0,1630.0,1690.0,1070.0,1890.0,33300.0,48.2,48.2,0.02,17.3,0.075,545.0,82.9,0.0,0.376,0.11,9.57,1.39,Quilograma,90319090
90319090,S/NVE,S/NVE,PAISES BAIXOS (HOLANDA),640.0,100000.0,22600.0,650.0,43700.0,649.0,11000.0,640.0,100000.0,22600.0,650.0,43700.0,649.0,11000.0,5720.0,2.8,2.8,0.01,9.96,0.08,48.9,21.8,0.0,1.77,0.1,8.67,3.85,Quilograma,90319090
90319090,S/NVE,S/NVE,REINO UNIDO,75.1,17300.0,1710.0,859.0,3850.0,259.0,1190.0,75.1,17300.0,1710.0,859.0,3850.0,259.0,1190.0,220000.0,387.0,387.0,5.91,500.0,253.0,2830.0,701.0,0.0,11.3,3.83,98.6,23.4,Quilograma,90319090
90319090,S/NVE,S/NVE,SUECIA,49.1,692.0,411.0,465.0,268.0,192.0,638.0,49.1,692.0,411.0,465.0,268.0,192.0,638.0,59100.0,996.0,996.0,1.17,53.6,44.6,172.0,54.9,0.0,1.8,0.275,11.4,3.93,Quilograma,90319090
90319090,S/NVE,S/NVE,SUICA,491.0,49700.0,12300.0,4400.0,17900.0,2030.0,12100.0,491.0,49700.0,12300.0,4400.0,17900.0,2030.0,12100.0,3890.0,2.39,2.39,0.0,29.4,2.85,206.0,71.5,0.0,0.278,0.05,1.05,0.393,Quilograma,90319090
90321010,S/NVE,S/NVE,ALEMANHA,42.3,3740.0,1280.0,190.0,1810.0,73.6,2700.0,5.93,1740.0,331.0,53.4,693.0,12.1,112.0,3940.0,30.0,114.0,0.02,1.79,1.59,4.25,1.64,0.0,0.141,0.015,0.54,0.223,Unidade,90321010
90321010,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.24,119.0,34.4,19.0,30.9,12.9,40.4,0.15,49.0,4.92,2.7,8.73,1.3,3.71,337000.0,25700.0,295000.0,0.03,161.0,17.7,1700.0,387.0,0.0,16.5,0.195,178.0,38.6,Unidade,90321010
90321010,S/NVE,S/NVE,ESTADOS UNIDOS,45.8,8010.0,957.0,103.0,2370.0,101.0,236.0,7.07,3360.0,369.0,21.7,1000.0,18.9,37.4,27700.0,276.0,1190.0,0.2,27.0,16.4,85.3,30.6,0.0,2.1,0.31,14.4,4.27,Unidade,90321010
90321010,S/NVE,S/NVE,FRANCA,33.9,835.0,279.0,150.0,333.0,45.2,330.0,10.6,809.0,259.0,27.5,354.0,22.5,429.0,2950.0,36.8,70.0,0.12,36.4,0.27,172.0,76.3,0.01,0.11,0.06,0.23,0.0982,Unidade,90321010
90321010,S/NVE,S/NVE,INDIA,21.0,677.0,113.0,47.7,199.0,36.1,72.3,1.5,474.0,51.1,3.21,148.0,2.7,5.57,100000.0,2660.0,39000.0,0.02,444.0,22.3,3610.0,1120.0,0.0,1.75,0.1,10.1,3.3,Unidade,90321010
90321010,S/NVE,S/NVE,ITALIA,37.5,2000.0,233.0,62.1,558.0,43.9,101.0,4.77,119.0,46.7,29.0,42.8,12.2,95.5,178000.0,3850.0,35300.0,0.0,24.5,1.22,147.0,55.2,0.0,34.8,0.11,213.0,81.2,Unidade,90321010
90321010,S/NVE,S/NVE,JAPAO,61.5,1330.0,361.0,209.0,457.0,82.3,379.0,5.81,343.0,93.9,12.4,145.0,6.44,141.0,2020.0,11.6,130.0,0.25,3.44,2.07,13.1,4.45,0.0,0.1,0.01,0.55,0.202,Unidade,90321010
90321010,S/NVE,S/NVE,MEXICO,59.9,1810.0,382.0,191.0,554.0,75.1,280.0,5.37,163.0,35.6,22.2,46.3,11.2,34.4,62600.0,788.0,7990.0,0.03,133.0,6.91,929.0,295.0,0.01,0.793,0.21,3.7,1.15,Unidade,90321010
90321090,",",", ","CHINA, REPUBLICA POPULAR",5.85,234.0,61.8,29.7,79.0,13.8,57.8,0.133,83.9,13.8,0.9,27.6,0.416,7.04,59300.0,1460.0,316000.0,0.1,58.0,18.7,279.0,97.4,0.0,5.6,0.5,44.8,14.7,Unidade,90321090
90321090,",",", ",ESTADOS UNIDOS,149.0,111000.0,18500.0,6570.0,37600.0,694.0,10200.0,13.4,5020.0,762.0,111.0,1730.0,60.1,236.0,32500.0,1.61,71.0,0.0,1.72,0.265,9.04,3.11,0.0,2.4,0.12,15.2,5.3,Unidade,90321090
90321090,S/NVE,S/NVE,ALEMANHA,2.91,21900.0,831.0,157.0,2550.0,50.6,441.0,1.53,1690.0,62.8,26.6,156.0,13.7,45.8,201000.0,4760.0,11200.0,0.0,22.6,1.04,861.0,93.4,0.0,0.503,0.06,9.1,1.27,Unidade,90321090
90321090,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.172,13800.0,81.9,23.8,774.0,13.0,30.9,0.01,318.0,18.1,0.58,42.4,0.128,14.5,412000.0,23700.0,1120000.0,0.0,36.0,1.55,2040.0,158.0,0.0,1.03,0.03,82.7,6.11,Unidade,90321090
90321090,S/NVE,S/NVE,"COREIA (DO SUL), REPUBLICA DA",33.9,779.0,241.0,190.0,246.0,34.4,338.0,1.14,212.0,38.8,17.1,59.8,7.79,28.3,127000.0,3640.0,4460.0,0.0,124.0,0.47,680.0,214.0,0.0,1.28,0.02,4.91,2.09,Unidade,90321090
90321090,S/NVE,S/NVE,ESPANHA,208.0,709.0,360.0,278.0,191.0,245.0,411.0,14.7,124.0,53.3,36.5,39.6,34.5,64.5,9810.0,32.3,132.0,0.22,11.3,2.21,33.7,15.6,0.0,0.0499,0.03,0.18,0.0701,Unidade,90321090
90321090,S/NVE,S/NVE,ESTADOS UNIDOS,27.2,115000.0,3510.0,413.0,14900.0,135.0,980.0,2.62,5210.0,139.0,39.0,526.0,28.2,76.1,116000.0,634.0,2960.0,0.0,18.7,0.63,970.0,102.0,0.0,2.7,0.055,69.6,9.63,Unidade,90321090
90321090,S/NVE,S/NVE,FORMOSA (TAIWAN),4.58,256.0,108.0,73.5,117.0,7.59,210.0,0.0348,5.23,1.66,1.02,2.02,0.133,2.38,692.0,93.9,1990.0,0.05,5.41,0.485,19.6,8.28,0.0,0.543,0.07,2.53,0.998,Unidade,90321090
90321090,S/NVE,S/NVE,FRANCA,32.4,858.0,103.0,55.4,172.0,35.7,98.3,3.23,74.1,22.2,11.8,19.7,7.97,32.1,24600.0,647.0,2030.0,0.01,8.26,0.46,75.9,17.2,0.0,0.255,0.22,1.23,0.332,Unidade,90321090
90321090,S/NVE,S/NVE,INDIA,24.2,250.0,59.8,38.5,59.1,33.9,50.1,0.774,17.6,2.71,2.26,3.04,2.02,2.33,7810.0,205.0,3580.0,0.03,2.46,1.5,8.12,2.25,0.0,0.142,0.07,0.5,0.171,Unidade,90321090
90321090,S/NVE,S/NVE,ITALIA,6.63,27800.0,1030.0,120.0,4100.0,82.8,283.0,0.0861,207.0,40.8,22.7,45.7,8.24,60.5,72900.0,936.0,20000.0,0.0,23.9,0.65,670.0,96.4,0.0,1.65,0.07,65.7,9.35,Unidade,90321090
90321090,S/NVE,S/NVE,JAPAO,32.3,2080.0,118.0,76.6,213.0,56.4,99.2,1.23,320.0,8.56,2.8,29.2,2.3,5.8,56900.0,697.0,11000.0,0.0,3.73,0.89,42.4,6.63,0.0,0.205,0.05,4.8,0.61,Unidade,90321090
90321090,S/NVE,S/NVE,MEXICO,67.0,887.0,311.0,297.0,240.0,153.0,375.0,12.6,151.0,56.9,35.4,44.5,24.2,82.9,31600.0,445.0,1780.0,0.01,2.75,0.83,13.5,4.68,0.0,1.77,0.03,21.1,5.82,Unidade,90321090
90321090,S/NVE,S/NVE,"POLONIA, REPUBLICA DA",50.0,467.0,170.0,109.0,171.0,67.1,156.0,0.5,178.0,44.0,7.55,76.1,4.63,28.6,1390.0,9.42,166.0,0.0,2.73,0.01,11.6,5.07,0.0,0.07,0.01,0.33,0.145,Unidade,90321090
90321090,S/NVE,S/NVE,REINO UNIDO,21.2,3670.0,506.0,329.0,776.0,66.3,638.0,1.4,410.0,57.6,17.2,100.0,6.63,36.7,9790.0,40.3,313.0,0.0,14.7,0.65,138.0,38.8,0.0,0.766,0.01,15.9,3.21,Unidade,90321090
